,주소,단지명_공시가,동수,세대수,동명_공시가,지상층수,사용승인일
23481,서울특별시 강남구 도곡동 183-7,도곡현대힐스테이트102동,1,12,,6,19960703
23482,서울특별시 강남구 논현동 245,동양파라곤,4,203,104,16,20040602
23483,서울특별시 강남구 논현동 245,동양파라곤,4,203,103,16,20040602
23484,서울특별시 강남구 논현동 245,동양파라곤,4,203,102,16,20040602
23485,서울특별시 강남구 논현동 245,동양파라곤,4,203,101,16,20040602
23486,서울특별시 강남구 대치동 910-7,풍림아이원2차201동,1,14,201,7,20031028
23487,서울특별시 관악구 신림동 460-19,정성드리움,1,10,정성드리움아파트,6,20060104
23488,서울특별시 관악구 봉천동 1629-2,동아타운,1,121,,16,19991030
23489,서울특별시 관악구 신림동 587-98,신화아트벨리1차,1,15,,7,20051130
23490,서울특별시 관악구 봉천동 1500,해바라기,4,120,제5동,5,19780829
23491,서울특별시 관악구 봉천동 1500,해바라기,4,120,제3동,5,19780829
23492,서울특별시 관악구 봉천동 1500,해바라기,4,120,제2동,5,19780829
23493,서울특별시 관악구 봉천동 1500,해바라기,4,120,제1동,5,19780829
23494,서울특별시 관악구 봉천동 1591-2,서울대입구삼성,3,254,103,18,19991028
23495,서울특별시 관악구 봉천동 1591-2,서울대입구삼성,3,254,102,18,19991028
23496,서울특별시 관악구 봉천동 1591-2,서울대입구삼성,3,254,101,17,19991028
23497,서울특별시 관악구 봉천동 1700,갑을,1,95,101,14,19980923
23498,서울특별시 관악구 봉천동 1597-10,길성,1,19,,6,20011128
23499,서울특별시 관악구 봉천동 1615-17,반석블레스빌,1,49,,9,20010723
23500,서울특별시 관악구 봉천동 1703,봉천동아,10,1261,110,24,20000509
23501,서울특별시 관악구 봉천동 1703,봉천동아,10,1261,109,24,20000509
23502,서울특별시 관악구 봉천동 1703,봉천동아,10,1261,108,24,20000509
23503,서울특별시 관악구 봉천동 1703,봉천동아,10,1261,107,24,20000509
23504,서울특별시 관악구 봉천동 1703,봉천동아,10,1261,106,24,20000509
23505,서울특별시 관악구 봉천동 1703,봉천동아,10,1261,102,24,20000509
23506,서울특별시 관악구 봉천동 1703,봉천동아,10,1261,103,22,20000509
23599,서울특별시 송파구 잠실동 27,주공아파트5단지,30,3930,510,15,19780415
23600,서울특별시 송파구 잠실동 27,주공아파트5단지,30,3930,507,15,19780415
23601,서울특별시 송파구 잠실동 27,주공아파트5단지,30,3930,506,15,19780415
23602,서울특별시 송파구 잠실동 27,주공아파트5단지,30,3930,514,15,19780415
23603,서울특별시 송파구 마천동 30-2,다우림,1,19,,11,20041210
23604,서울특별시 송파구 잠실동 27,주공아파트5단지,30,3930,522,15,19780415
23605,서울특별시 송파구 잠실동 27,주공아파트5단지,30,3930,521,15,19780415
23606,서울특별시 송파구 잠실동 27,주공아파트5단지,30,3930,519,15,19780415
23607,서울특별시 송파구 잠실동 27,주공아파트5단지,30,3930,518,15,19780415
23608,서울특별시 송파구 잠실동 27,주공아파트5단지,30,3930,516,15,19780415
23609,서울특별시 송파구 오금동 31,쌍용스윗닷홈(301동),1,15,301,15,20050916
23610,서울특별시 송파구 잠실동 27,주공아파트5단지,30,3930,523,15,19780415
23611,서울특별시 송파구 잠실동 27,주공아파트5단지,30,3930,530,15,19780415
23612,서울특별시 송파구 방이동 182-2,대양코리아나타워,1,19,,12,19961221
23613,서울특별시 송파구 잠실동 27,주공아파트5단지,30,3930,528,15,19780415
23614,서울특별시 송파구 잠실동 27,주공아파트5단지,30,3930,527,15,19780415
23615,서울특별시 송파구 방이동 190-1,현대파크빌라트,1,19,,11,19970528
23616,서울특별시 송파구 잠실동 27,주공아파트5단지,30,3930,525,15,19780415
23617,서울특별시 송파구 잠실동 101-1,우성아파트,26,1842,9,12,19811208
23618,서울특별시 송파구 잠실동 101-1,우성아파트,26,1842,5,12,19811208
23619,서울특별시 송파구 잠실동 101-1,우성아파트,26,1842,23,12,19811208
23620,서울특별시 송파구 잠실동 101-1,우성아파트,26,1842,20,12,19811208
23621,서울특별시 송파구 잠실동 101-1,우성아파트,26,1842,17,12,19811208
23622,서울특별시 송파구 잠실동 101-1,우성아파트,26,1842,13,12,19811208
23623,서울특별시 송파구 잠실동 101-1,우성아파트,26,1842,3,12,19811208
23624,서울특별시 송파구 잠실동 101-1,우성아파트,26,1842,2,12,19811208
23625,서울특별시 송파구 잠실동 101-1,우성아파트,26,1842,1,12,19811208
23626,서울특별시 송파구 잠실동 101-1,우성아파트,26,1842,6,12,19811208
23627,서울특별시 송파구 잠실동 101-1,우성아파트,26,1842,12,12,19811208
23628,서울특별시 송파구 잠실동 101-1,우성아파트,26,1842,11,12,19811208
23629,서울특별시 송파구 잠실동 101-1,우성아파트,26,1842,10,12,19811208
23630,서울특별시 송파구 잠실동 101-1,우성아파트,26,1842,8,12,19811208
23631,서울특별시 송파구 잠실동 101-1,우성아파트,26,1842,7,12,19811208
23632,서울특별시 송파구 잠실동 101-1,우성아파트,26,1842,15,12,19811208
23633,서울특별시 송파구 잠실동 101-1,우성아파트,26,1842,22,12,19811208
23634,서울특별시 송파구 잠실동 101-1,우성아파트,26,1842,21,12,19811208
23635,서울특별시 송파구 잠실동 101-1,우성아파트,26,1842,19,12,19811208
23636,서울특별시 송파구 잠실동 101-1,우성아파트,26,1842,18,12,19811208
23637,서울특별시 송파구 잠실동 101-1,우성아파트,26,1842,16,12,19811208
23638,서울특별시 송파구 잠실동 101-1,우성아파트,26,1842,25,12,19811208
23639,서울특별시 송파구 마천동 271-17,산성,1,19,,6,20030814
23640,서울특별시 송파구 잠실동 101-1,우성아파트,26,1842,29,15,19811208
23641,서울특별시 송파구 잠실동 101-1,우성아파트,26,1842,28,15,19811208
23642,서울특별시 송파구 잠실동 101-1,우성아파트,26,1842,27,15,19811208
23643,서울특별시 송파구 잠실동 101-1,우성아파트,26,1842,26,15,19811208
23644,서울특별시 송파구 가락동 92-3,예일,1,18,,9,19920304
23645,서울특별시 송파구 오금동 85-4,금성리치몬드,1,12,,7,20031231
23646,서울특별시 송파구 가락동 93-4,그랜드,1,18,,7,20021210
23647,서울특별시 송파구 가락동 29-16,쌍용노블래스,1,18,,7,20030714
23648,서울특별시 송파구 오금동 2,대림,7,749,1,15,19881210
23649,서울특별시 송파구 오금동 2,대림,7,749,6,15,19881210
23650,서울특별시 송파구 오금동 2,대림,7,749,5,15,19881210
23651,서울특별시 송파구 오금동 2,대림,7,749,3,15,19881210
23652,서울특별시 송파구 방이동 126-5,서울탑빌라트,1,15,,5,19900210
23653,서울특별시 송파구 오금동 81-2,매그놀리아(1차),1,19,,6,20030724
23654,서울특별시 송파구 가락동 160-1,주성드림펠리스,1,18,,10,20040518
23655,서울특별시 송파구 석촌동 227-10,베스트휴,1,10,1,6,20061012
23656,서울특별시 송파구 석촌동 164,청솔레이크,1,10,,6,20040106
23657,서울특별시 송파구 방이동 171,올림픽베어스타운1,2,140,101,21,19960425
23658,서울특별시 송파구 방이동 171,올림픽베어스타운1,2,140,102,20,19960425
23659,서울특별시 송파구 방이동 217,대림,6,480,7,15,19850223
23660,서울특별시 송파구 방이동 217,대림,6,480,6,15,19850223
23661,서울특별시 송파구 방이동 217,대림,6,480,5,15,19850223
23662,서울특별시 송파구 방이동 217,대림,6,480,3,15,19850223
23663,서울특별시 송파구 방이동 217,대림,6,480,2,15,19850223
23664,서울특별시 송파구 가락동 51-1,쌍용스윗닷홈(105동),1,52,105,10,20050629
23665,서울특별시 송파구 문정동 145,문정시영,10,1316,1,14,19890330
23666,서울특별시 송파구 문정동 145,문정시영,10,1316,4,14,19890330
23667,서울특별시 송파구 문정동 145,문정시영,10,1316,10,14,19890330
23668,서울특별시 송파구 문정동 145,문정시영,10,1316,8,14,19890330
23669,서울특별시 송파구 문정동 145,문정시영,10,1316,7,14,19890330
23670,서울특별시 송파구 문정동 145,문정시영,10,1316,6,14,19890330
23671,서울특별시 송파구 문정동 145,문정시영,10,1316,5,14,19890330
23672,서울특별시 송파구 문정동 145,문정시영,10,1316,3,14,19890330
23673,서울특별시 송파구 문정동 145,문정시영,10,1316,2,14,19890330
23674,서울특별시 송파구 송파동 7-1,아르누보팰리스,1,53,1,20,20071126
23675,서울특별시 송파구 송파동 194-1,송파,1,30,,6,20030203
23676,서울특별시 송파구 마천동 175,한보1,1,84,,9,19980527
23677,서울특별시 송파구 가락동 77-7,송파Nsuite,1,31,,15,20050708
23678,서울특별시 송파구 방이동 205-6,올림픽하이빌,1,22,,13,20010503
23679,서울특별시 송파구 송파동 58-1,대우레이크월드,1,69,,28,20021107
23680,서울특별시 송파구 가락동 1-10,현대빌라트1,1,19,,11,19960822
23681,서울특별시 강동구 상일동 490,고덕리엔파크3단지,41,2283,333,16,20110127
23682,서울특별시 강동구 상일동 490,고덕리엔파크3단지,41,2283,312,16,20110127
23683,서울특별시 강동구 상일동 490,고덕리엔파크3단지,41,2283,323,15,20110127
23684,서울특별시 강동구 상일동 490,고덕리엔파크3단지,41,2283,334,12,20110127
23685,서울특별시 강동구 상일동 490,고덕리엔파크3단지,41,2283,313,12,20110127
23686,서울특별시 강동구 상일동 490,고덕리엔파크3단지,41,2283,324,17,20110127
23687,서울특별시 강동구 상일동 490,고덕리엔파크3단지,41,2283,335,16,20110127
23688,서울특별시 강동구 상일동 490,고덕리엔파크3단지,41,2283,336,12,20110127
23689,서울특별시 강동구 성내동 199-18,아이퍼스트빌,1,96,,16,20120420
23758,서울특별시 영등포구 영등포동2가 28-138,현대팰리스,1,29,,13,20161020
23773,서울특별시 서대문구 북아현동 1011,신촌푸르지오,16,940,101,19,20151023
23774,서울특별시 서대문구 북아현동 1011,신촌푸르지오,16,940,102,20,20151023
23775,서울특별시 서대문구 북아현동 1011,신촌푸르지오,16,940,103,19,20151023
23776,서울특별시 서대문구 북아현동 1011,신촌푸르지오,16,940,104,18,20151023
23777,서울특별시 서대문구 북아현동 1011,신촌푸르지오,16,940,105,18,20151023
23778,서울특별시 서대문구 북아현동 1011,신촌푸르지오,16,940,106,18,20151023
23779,서울특별시 서대문구 북아현동 1011,신촌푸르지오,16,940,201,14,20151023
23780,서울특별시 서대문구 북아현동 1011,신촌푸르지오,16,940,202,17,20151023
23781,서울특별시 서대문구 북아현동 1011,신촌푸르지오,16,940,203,17,20151023
23782,서울특별시 서대문구 북아현동 1011,신촌푸르지오,16,940,204,17,20151023
23783,서울특별시 서대문구 북아현동 1011,신촌푸르지오,16,940,205,17,20151023
24081,서울특별시 관악구 봉천동 1703,봉천동아,10,1261,101,22,20000509
24082,서울특별시 관악구 봉천동 1705,신봉,2,277,102,14,19990511
24083,서울특별시 관악구 봉천동 1705,신봉,2,277,101,15,19990511
24084,서울특별시 관악구 남현동 1072-46,예촌그린,1,9,,5,20040501
24085,서울특별시 관악구 봉천동 1706,봉천우성,8,1597,108,27,20001213
24086,서울특별시 관악구 봉천동 1708,두산,25,2001,105,23,20001228
24087,서울특별시 관악구 봉천동 1708,두산,25,2001,104,17,20001228
24088,서울특별시 관악구 봉천동 1708,두산,25,2001,103,23,20001228
24089,서울특별시 관악구 봉천동 39-13,미소가,1,9,,5,20070105
24090,서울특별시 관악구 봉천동 1708,두산,25,2001,102,23,20001228
24091,서울특별시 관악구 봉천동 1708,두산,25,2001,101,23,20001228
24092,서울특별시 관악구 신림동 1704-1,주공1,7,960,107,23,19951006
24093,서울특별시 관악구 신림동 1704-1,주공1,7,960,106,23,19951006
24094,서울특별시 관악구 신림동 1704-1,주공1,7,960,105,23,19951006
24095,서울특별시 관악구 신림동 1704-1,주공1,7,960,104,21,19951006
24096,서울특별시 관악구 신림동 1704-1,주공1,7,960,103,21,19951006
24097,서울특별시 관악구 신림동 1704-1,주공1,7,960,102,21,19951006
24098,서울특별시 관악구 신림동 1704-1,주공1,7,960,101,21,19951006
24099,서울특별시 서초구 방배동 956-8,네스코,1,18,,7,20021025
24100,서울특별시 서초구 방배동 957-7,대성유니드,1,41,,12,20031101
24101,서울특별시 서초구 방배동 970-13,방배승원아트빌,1,18,,6,20030908
24102,서울특별시 서초구 방배동 971-1,뉴캐슬,1,19,,5,20041207
24103,서울특별시 서초구 방배동 971-7,네스코뮤즈빌(B),1,16,B,6,20030703
24104,서울특별시 서초구 방배동 971-8,네스코뮤즈빌(A),1,13,A,6,20030530
24105,서울특별시 서초구 방배동 976-15,모닝아트빌,1,10,,5,20030523
24106,서울특별시 서초구 방배동 978-2,프라하임1차,1,12,프라하임 1차,7,20060123
24107,서울특별시 서초구 방배동 980-25,신호그린빌,1,18,신호그린빌,7,20061220
24108,서울특별시 서초구 방배동 980-41,강남아트빌,1,12,,6,20021106
24109,서울특별시 서초구 방배동 980-45,청암,1,10,,10,19920909
24110,서울특별시 서초구 방배동 980-48,신구,2,29,(980-48),10,19920909
24111,서울특별시 서초구 방배동 980-48,신구,2,29,(980-50),10,19920909
24112,서울특별시 서초구 방배동 981-40,브라운스톤효령,1,35,,9,20050531
24113,서울특별시 서초구 방배동 982-1,방배현대멤피스2,2,90,201,15,20020727
24114,서울특별시 서초구 방배동 982-1,방배현대멤피스2,2,90,202,15,20020727
24115,서울특별시 서초구 방배동 985-15,엘르빌,1,14,,7,20030407
24116,서울특별시 서초구 방배동 987-1,롯데아파트,1,18,,9,19980423
24117,서울특별시 서초구 방배동 987-3,롯데빌라트2차,1,12,,6,19980423
24118,서울특별시 서초구 방배동 987-6,신원아침도시,1,19,,7,20040430
24119,서울특별시 서초구 방배동 988-1,신동아,6,493,1,15,19811230
24120,서울특별시 서초구 방배동 988-1,신동아,6,493,2,15,19811230
24121,서울특별시 서초구 방배동 988-1,신동아,6,493,5,13,19811230
24122,서울특별시 서초구 방배동 988-1,신동아,6,493,3,15,19811230
24123,서울특별시 서초구 방배동 988-1,신동아,6,493,7,13,19811230
24124,서울특별시 서초구 방배동 988-1,신동아,6,493,6,13,19811230
24125,서울특별시 서초구 방배동 992-8,방배동동양파라곤,1,31,,12,20041130
